date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-05-11,California,State,Alpha,145.0,59.92,145.57142857142,58.12892184826
2021-05-11,California,State,Total,242.0,100.0,250.42857142857,100.0
2021-05-11,California,State,Beta,0.0,0.0,0.85714285714,0.342270393611
2021-05-11,California,State,Epsilon,12.0,4.96,13.57142857142,5.419281232173
2021-05-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-11,California,State,Other,43.0,17.77,45.42857142857,18.14033086138
2021-05-11,California,State,Mu,0.0,0.0,0.85714285714,0.342270393611
2021-05-11,California,State,Lambda,2.0,0.83,3.28571428571,1.312036508842
2021-05-11,California,State,Gamma,26.0,10.74,25.71428571428,10.268111808329
2021-05-12,California,State,Alpha,159.0,57.4,141.71428571428,58.907363420428
2021-05-12,California,State,Delta,17.0,6.14,14.85714285714,6.175771971496
2021-05-12,California,State,Total,277.0,100.0,240.57142857142,100.0
2021-05-12,California,State,Mu,0.0,0.0,0.71428571428,0.296912114014
2021-05-12,California,State,Beta,0.0,0.0,0.85714285714,0.356294536817
2021-05-12,California,State,Lambda,6.0,2.17,3.28571428571,1.365795724466
2021-05-12,California,State,Epsilon,18.0,6.5,13.0,5.403800475059
2021-05-12,California,State,Other,52.0,18.77,42.28571428571,17.577197149644
2021-05-12,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-12,California,State,Gamma,25.0,9.03,23.85714285714,9.916864608076
2021-05-13,California,State,Total,241.0,100.0,224.28571428571,100.0
2021-05-13,California,State,Other,37.0,15.35,38.57142857142,17.197452229299
2021-05-13,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-13,California,State,Beta,0.0,0.0,0.57142857142,0.254777070064
2021-05-13,California,State,Gamma,21.0,8.71,21.0,9.363057324841
2021-05-13,California,State,Lambda,0.0,0.0,3.0,1.337579617834
2021-05-13,California,State,Epsilon,7.0,2.9,10.71428571428,4.777070063694
2021-05-13,California,State,Delta,9.0,3.73,13.28571428571,5.923566878981
2021-05-13,California,State,Mu,1.0,0.41,0.71428571428,0.31847133758
2021-05-13,California,State,Alpha,166.0,68.88,136.42857142857,60.828025477707
2021-05-14,California,State,Beta,2.0,0.78,0.57142857142,0.259571706684
2021-05-14,California,State,Lambda,0.0,0.0,3.0,1.362751460091
2021-05-14,California,State,Delta,8.0,3.14,11.28571428571,5.126541207008
2021-05-14,California,State,Gamma,28.0,10.98,20.57142857142,9.344581440623
2021-05-14,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-14,California,State,Epsilon,12.0,4.71,9.57142857142,4.347826086957
2021-05-14,California,State,Mu,1.0,0.39,0.85714285714,0.389357560026
2021-05-14,California,State,Total,255.0,100.0,220.14285714285,100.0
2021-05-14,California,State,Other,43.0,16.86,38.0,17.261518494484
2021-05-14,California,State,Alpha,161.0,63.14,136.28571428571,61.907852044127
2021-05-15,California,State,Lambda,1.0,0.78,2.85714285714,1.321877065433
2021-05-15,California,State,Alpha,79.0,61.72,133.14285714285,61.599471249174
2021-05-15,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-15,California,State,Mu,0.0,0.0,0.42857142857,0.198281559815
2021-05-15,California,State,Beta,0.0,0.0,0.57142857142,0.264375413087
2021-05-15,California,State,Delta,3.0,2.34,10.28571428571,4.758757435558
2021-05-15,California,State,Total,128.0,100.0,216.14285714285,100.0
2021-05-15,California,State,Epsilon,6.0,4.69,9.85714285714,4.560475875744
2021-05-15,California,State,Other,30.0,23.44,38.28571428571,17.713152676801
2021-05-15,California,State,Gamma,9.0,7.03,20.71428571428,9.583608724389
2021-05-16,California,State,Other,15.0,17.65,37.85714285714,17.857142857143
2021-05-16,California,State,Mu,0.0,0.0,0.28571428571,0.134770889488
2021-05-16,California,State,Delta,3.0,3.53,10.14285714285,4.784366576819
2021-05-16,California,State,Epsilon,10.0,11.76,11.0,5.188679245283
2021-05-16,California,State,Lambda,0.0,0.0,1.57142857142,0.741239892183
2021-05-16,California,State,Total,85.0,100.0,212.0,100.0
2021-05-16,California,State,Beta,0.0,0.0,0.57142857142,0.269541778976
2021-05-16,California,State,Alpha,50.0,58.82,130.85714285714,61.725067385445
2021-05-16,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-16,California,State,Gamma,7.0,8.24,19.71428571428,9.299191374663
2021-05-17,California,State,Beta,0.0,0.0,0.28571428571,0.134498991258
2021-05-17,California,State,Alpha,142.0,54.83,128.85714285714,60.659045057162
2021-05-17,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-17,California,State,Epsilon,15.0,5.79,11.42857142857,5.379959650303
2021-05-17,California,State,Other,61.0,23.55,40.14285714285,18.897108271688
2021-05-17,California,State,Lambda,1.0,0.39,1.42857142857,0.672494956288
2021-05-17,California,State,Delta,9.0,3.47,9.0,4.236718224613
2021-05-17,California,State,Mu,2.0,0.77,0.57142857142,0.268997982515
2021-05-17,California,State,Total,259.0,100.0,212.42857142857,100.0
2021-05-17,California,State,Gamma,29.0,11.2,20.71428571428,9.751176866174
2021-05-18,California,State,Epsilon,9.0,3.8,11.0,5.195681511471
2021-05-18,California,State,Beta,0.0,0.0,0.28571428571,0.134952766532
2021-05-18,California,State,Gamma,31.0,13.08,21.42857142857,10.121457489879
2021-05-18,California,State,Lambda,0.0,0.0,1.14285714285,0.539811066127
2021-05-18,California,State,Other,43.0,18.14,40.14285714285,18.960863697706
2021-05-18,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-18,California,State,Delta,8.0,3.38,8.14285714285,3.846153846154
2021-05-18,California,State,Mu,0.0,0.0,0.57142857142,0.269905533063
2021-05-18,California,State,Alpha,146.0,61.6,129.0,60.931174089069
2021-05-18,California,State,Total,237.0,100.0,211.71428571428,100.0
2021-05-19,California,State,Mu,1.0,0.4,0.71428571428,0.34435261708
2021-05-19,California,State,Total,247.0,100.0,207.42857142857,100.0
2021-05-19,California,State,Epsilon,12.0,4.86,10.14285714285,4.889807162534
2021-05-19,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-19,California,State,Gamma,28.0,11.34,21.85714285714,10.537190082645
2021-05-19,California,State,Lambda,0.0,0.0,0.28571428571,0.137741046832
2021-05-19,California,State,Other,43.0,17.41,38.85714285714,18.732782369146
2021-05-19,California,State,Delta,12.0,4.86,7.42857142857,3.581267217631
2021-05-19,California,State,Beta,1.0,0.4,0.42857142857,0.206611570248
2021-05-19,California,State,Alpha,150.0,60.73,127.71428571428,61.570247933884
2021-05-20,California,State,Delta,7.0,3.18,7.14285714285,3.494060097834
2021-05-20,California,State,Gamma,21.0,9.55,21.85714285714,10.691823899371
2021-05-20,California,State,Total,220.0,100.0,204.42857142857,100.0
2021-05-20,California,State,Other,57.0,25.91,41.71428571428,20.405310971349
2021-05-20,California,State,Lambda,3.0,1.36,0.71428571428,0.349406009783
2021-05-20,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-20,California,State,Epsilon,4.0,1.82,9.71428571428,4.751921733054
2021-05-20,California,State,Beta,0.0,0.0,0.42857142857,0.20964360587
2021-05-20,California,State,Mu,2.0,0.91,0.85714285714,0.41928721174
2021-05-20,California,State,Alpha,126.0,57.27,122.0,59.678546470999
2021-05-21,California,State,Mu,1.0,0.53,0.85714285714,0.439882697947
2021-05-21,California,State,Other,30.0,15.96,39.85714285714,20.454545454545
2021-05-21,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-21,California,State,Beta,1.0,0.53,0.28571428571,0.146627565982
2021-05-21,California,State,Lambda,5.0,2.66,1.42857142857,0.733137829912
2021-05-21,California,State,Total,188.0,100.0,194.85714285714,100.0
2021-05-21,California,State,Delta,12.0,6.38,7.71428571428,3.958944281525
2021-05-21,California,State,Epsilon,9.0,4.79,9.28571428571,4.765395894428
2021-05-21,California,State,Alpha,117.0,62.23,115.71428571428,59.384164222874
2021-05-21,California,State,Gamma,13.0,6.91,19.71428571428,10.117302052786
2021-05-22,California,State,Gamma,11.0,9.02,20.0,10.309278350515
2021-05-22,California,State,Other,27.0,22.13,39.42857142857,20.324005891016
2021-05-22,California,State,Lambda,0.0,0.0,1.28571428571,0.662739322533
2021-05-22,California,State,Total,122.0,100.0,194.0,100.0
2021-05-22,California,State,Epsilon,6.0,4.92,9.28571428571,4.786450662739
2021-05-22,California,State,Mu,0.0,0.0,0.85714285714,0.441826215022
2021-05-22,California,State,Delta,8.0,6.56,8.42857142857,4.344624447717
2021-05-22,California,State,Beta,0.0,0.0,0.28571428571,0.147275405007
2021-05-22,California,State,Alpha,70.0,57.38,114.42857142857,58.983799705449
2021-05-22,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-23,California,State,Mu,0.0,0.0,0.85714285714,0.45045045045
2021-05-23,California,State,Epsilon,5.0,8.47,8.57142857142,4.504504504505
2021-05-23,California,State,Other,12.0,20.34,39.0,20.495495495495
2021-05-23,California,State,Lambda,0.0,0.0,1.28571428571,0.675675675676
2021-05-23,California,State,Beta,0.0,0.0,0.28571428571,0.15015015015
2021-05-23,California,State,Delta,6.0,10.17,8.85714285714,4.654654654655
2021-05-23,California,State,Alpha,29.0,49.15,111.42857142857,58.558558558559
2021-05-23,California,State,Gamma,7.0,11.86,20.0,10.510510510511
2021-05-23,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-23,California,State,Total,59.0,100.0,190.28571428571,100.0
2021-05-24,California,State,Epsilon,9.0,4.33,7.71428571428,4.215456674473
2021-05-24,California,State,Lambda,1.0,0.48,1.28571428571,0.702576112412
2021-05-24,California,State,Gamma,26.0,12.5,19.57142857142,10.694769711163
2021-05-24,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-24,California,State,Other,36.0,17.31,35.42857142857,19.35987509758
2021-05-24,California,State,Alpha,108.0,51.92,106.57142857142,58.235753317721
2021-05-24,California,State,Delta,23.0,11.06,10.85714285714,5.932864949258
2021-05-24,California,State,Beta,2.0,0.96,0.57142857142,0.312256049961
2021-05-24,California,State,Mu,3.0,1.44,1.0,0.546448087432
2021-05-24,California,State,Total,208.0,100.0,183.0,100.0
2021-05-25,California,State,Delta,13.0,7.1,11.57142857142,6.601466992665
2021-05-25,California,State,Other,38.0,20.77,34.71428571428,19.804400977995
2021-05-25,California,State,Gamma,14.0,7.65,17.14285714285,9.779951100244
2021-05-25,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-25,California,State,Lambda,1.0,0.55,1.42857142857,0.81499592502
2021-05-25,California,State,Alpha,102.0,55.74,100.28571428571,57.21271393643
2021-05-25,California,State,Total,183.0,100.0,175.28571428571,100.0
2021-05-25,California,State,Epsilon,9.0,4.92,7.71428571428,4.40097799511
2021-05-25,California,State,Beta,0.0,0.0,0.57142857142,0.325998370008
2021-05-25,California,State,Mu,6.0,3.28,1.85714285714,1.059494702526
2021-05-26,California,State,Other,36.0,16.9,33.71428571428,19.7820620285
2021-05-26,California,State,Alpha,114.0,53.52,95.14285714285,55.8256496228
2021-05-26,California,State,Total,213.0,100.0,170.42857142857,100.0
2021-05-26,California,State,Mu,4.0,1.88,2.28571428571,1.341156747695
2021-05-26,California,State,Beta,0.0,0.0,0.42857142857,0.251466890193
2021-05-26,California,State,Epsilon,3.0,1.41,6.42857142857,3.772003352892
2021-05-26,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-26,California,State,Lambda,0.0,0.0,1.42857142857,0.838222967309
2021-05-26,California,State,Gamma,35.0,16.43,18.14285714285,10.645431684828
2021-05-26,California,State,Delta,21.0,9.86,12.85714285714,7.544006705784
2021-05-27,California,State,Beta,0.0,0.0,0.42857142857,0.255972696246
2021-05-27,California,State,Gamma,20.0,10.05,18.0,10.750853242321
2021-05-27,California,State,Delta,24.0,12.06,15.28571428571,9.129692832765
2021-05-27,California,State,Total,199.0,100.0,167.42857142857,100.0
2021-05-27,California,State,Lambda,2.0,1.01,1.28571428571,0.767918088737
2021-05-27,California,State,Alpha,118.0,59.3,94.0,56.143344709898
2021-05-27,California,State,Other,32.0,16.08,30.14285714285,18.003412969283
2021-05-27,California,State,Mu,2.0,1.01,2.28571428571,1.365187713311
2021-05-27,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-27,California,State,Epsilon,1.0,0.5,6.0,3.58361774744
2021-05-28,California,State,Other,33.0,17.01,30.57142857142,18.166383701188
2021-05-28,California,State,Delta,28.0,14.43,17.57142857142,10.44142614601
2021-05-28,California,State,Mu,2.0,1.03,2.42857142857,1.443123938879
2021-05-28,California,State,Epsilon,5.0,2.58,5.42857142857,3.225806451613
2021-05-28,California,State,Lambda,2.0,1.03,0.85714285714,0.509337860781
2021-05-28,California,State,Total,194.0,100.0,168.28571428571,100.0
2021-05-28,California,State,Gamma,22.0,11.34,19.28571428571,11.460101867572
2021-05-28,California,State,Beta,0.0,0.0,0.28571428571,0.169779286927
2021-05-28,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-28,California,State,Alpha,102.0,52.58,91.85714285714,54.584040747029
2021-05-29,California,State,Delta,14.0,14.29,18.42857142857,11.178509532062
2021-05-29,California,State,Epsilon,4.0,4.08,5.14285714285,3.119584055459
2021-05-29,California,State,Mu,1.0,1.02,2.57142857142,1.55979202773
2021-05-29,California,State,Beta,1.0,1.02,0.42857142857,0.259965337955
2021-05-29,California,State,Alpha,47.0,47.96,88.57142857142,53.726169844021
2021-05-29,California,State,Lambda,0.0,0.0,0.85714285714,0.51993067591
2021-05-29,California,State,Other,21.0,21.43,29.71428571428,18.024263431542
2021-05-29,California,State,Total,98.0,100.0,164.85714285714,100.0
2021-05-29,California,State,Gamma,10.0,10.2,19.14285714285,11.611785095321
2021-05-29,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-30,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-30,California,State,Total,65.0,100.0,165.71428571428,100.0
2021-05-30,California,State,Beta,0.0,0.0,0.42857142857,0.258620689655
2021-05-30,California,State,Delta,16.0,24.62,19.85714285714,11.98275862069
2021-05-30,California,State,Mu,1.0,1.54,2.71428571428,1.637931034483
2021-05-30,California,State,Alpha,22.0,33.85,87.57142857142,52.844827586207
2021-05-30,California,State,Epsilon,2.0,3.08,4.71428571428,2.844827586207
2021-05-30,California,State,Other,19.0,29.23,30.71428571428,18.534482758621
2021-05-30,California,State,Gamma,5.0,7.69,18.85714285714,11.379310344828
2021-05-30,California,State,Lambda,0.0,0.0,0.85714285714,0.51724137931
2021-05-31,California,State,Beta,0.0,0.0,0.14285714285,0.10101010101
2021-05-31,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-31,California,State,Alpha,15.0,39.47,74.28571428571,52.525252525253
2021-05-31,California,State,Delta,10.0,26.32,18.0,12.727272727273
2021-05-31,California,State,Gamma,6.0,15.79,16.0,11.313131313131
2021-05-31,California,State,Epsilon,1.0,2.63,3.57142857142,2.525252525253
2021-05-31,California,State,Total,38.0,100.0,141.42857142857,100.0
2021-05-31,California,State,Other,6.0,15.79,26.42857142857,18.686868686869
2021-05-31,California,State,Mu,0.0,0.0,2.28571428571,1.616161616162
2021-05-31,California,State,Lambda,0.0,0.0,0.71428571428,0.505050505051
2021-06-01,California,State,Beta,0.0,0.0,0.14285714285,0.093196644921
2021-06-01,California,State,Alpha,137.0,51.5,79.28571428571,51.724137931034
2021-06-01,California,State,Delta,50.0,18.8,23.28571428571,15.191053122088
2021-06-01,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-01,California,State,Gamma,31.0,11.65,18.42857142857,12.022367194781
2021-06-01,California,State,Lambda,0.0,0.0,0.57142857142,0.372786579683
2021-06-01,California,State,Epsilon,3.0,1.13,2.71428571428,1.770736253495
2021-06-01,California,State,Mu,1.0,0.38,1.57142857142,1.025163094129
2021-06-01,California,State,Total,266.0,100.0,153.28571428571,100.0
2021-06-01,California,State,Other,44.0,16.54,27.28571428571,17.80055917987
2021-06-02,California,State,Gamma,39.0,20.1,19.0,12.618595825427
2021-06-02,California,State,Epsilon,2.0,1.03,2.57142857142,1.707779886148
2021-06-02,California,State,Mu,5.0,2.58,1.71428571428,1.138519924099
2021-06-02,California,State,Other,24.0,12.37,25.57142857142,16.982922201139
2021-06-02,California,State,Lambda,0.0,0.0,0.57142857142,0.379506641366
2021-06-02,California,State,Beta,0.0,0.0,0.14285714285,0.094876660342
2021-06-02,California,State,Delta,44.0,22.68,26.57142857142,17.647058823529
2021-06-02,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-02,California,State,Total,194.0,100.0,150.57142857142,100.0
2021-06-02,California,State,Alpha,80.0,41.24,74.42857142857,49.430740037951
2021-06-03,California,State,Lambda,1.0,0.5,0.42857142857,0.284629981025
2021-06-03,California,State,Epsilon,3.0,1.51,2.85714285714,1.897533206831
2021-06-03,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-03,California,State,Delta,39.0,19.6,28.71428571428,19.070208728653
2021-06-03,California,State,Alpha,89.0,44.72,70.28571428571,46.679316888046
2021-06-03,California,State,Other,34.0,17.09,25.85714285714,17.172675521822
2021-06-03,California,State,Total,199.0,100.0,150.57142857142,100.0
2021-06-03,California,State,Mu,4.0,2.01,2.0,1.328273244782
2021-06-03,California,State,Beta,0.0,0.0,0.14285714285,0.094876660342
2021-06-03,California,State,Gamma,29.0,14.57,20.28571428571,13.472485768501
2021-06-04,California,State,Gamma,19.0,10.56,19.85714285714,13.365384615385
2021-06-04,California,State,Epsilon,4.0,2.22,2.71428571428,1.826923076923
2021-06-04,California,State,Lambda,0.0,0.0,0.14285714285,0.096153846154
2021-06-04,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-04,California,State,Delta,52.0,28.89,32.14285714285,21.634615384615
2021-06-04,California,State,Other,22.0,12.22,24.28571428571,16.346153846154
2021-06-04,California,State,Total,180.0,100.0,148.57142857142,100.0
2021-06-04,California,State,Beta,1.0,0.56,0.28571428571,0.192307692308
2021-06-04,California,State,Alpha,80.0,44.44,67.14285714285,45.192307692308
2021-06-04,California,State,Mu,2.0,1.11,2.0,1.346153846154
2021-06-05,California,State,Total,109.0,100.0,150.14285714285,100.0
2021-06-05,California,State,Omicron,0.0,0.0,0.0,0.0
2021-06-05,California,State,Delta,29.0,26.61,34.28571428571,22.835394862036
2021-06-05,California,State,Gamma,17.0,15.6,20.85714285714,13.891531874405
